 -----------------------------------------------------------------------
|            Memory leaks dump (Sun Apr 02 12:29:05 2023)               |
 -----------------------------------------------------------------------

.----------------------------.-------------------.---------------------------------------.
|       SOURCE FILE          |       LINE        |        BYTES        |     ALLOC #     |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              16     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |              16     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |              16     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |              16     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |              12     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               8     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               4     |               0 |
|                            |      [0000]       |               1     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              32     |               0 |
|                            |      [0000]       |              92     |               0 |
|                            |      [0000]       |              76     |               0 |
|                            |      [0000]       |              92     |               0 |
|                            |      [0000]       |              92     |               0 |
|                            |      [0000]       |              76     |               0 |
|                            |      [0000]       |              68     |               0 |
|                            |      [0000]       |              68     |               0 |
|                            |      [0000]       |              76     |               0 |
|                            |      [0000]       |              68     |               0 |
|                            |      [0000]       |           65536     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             468     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             468     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             560     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
|                            |      [0000]       |             480     |               0 |
